freq,scheme,benefit_type,target_group,unit,country,year,expenditure
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SE,2019,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SE,2021,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SE,2022,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SI,2015,233.67
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SI,2016,228.77
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SI,2017,229.03
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SI,2018,235.72
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SI,2019,264.12
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SI,2020,273.22
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SI,2021,294.66
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SI,2022,317.18
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SK,2015,536.82
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SK,2016,488.22
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SK,2017,478.17
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SK,2018,470.1
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SK,2019,472.45
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SK,2020,739.99
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SK,2021,853.41
Annual,TOTAL,Parental leave (periodic),All parents,Million PPS,SK,2022,762.3
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),AT,2015,-0.02
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),AT,2016,-0.01
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),AT,2017,1.75
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),AT,2018,2.94
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),AT,2019,3.09
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),AT,2020,3.91
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),AT,2021,4.06
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),AT,2022,4.56
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BE,2015,153.79
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BE,2016,157.85
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BE,2017,213.87
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BE,2018,223.72
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BE,2019,232.87
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BE,2020,276.35
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BE,2021,229.23
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BE,2022,238.46
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BG,2015,159.58
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BG,2016,158.48
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BG,2017,150.06
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BG,2018,162.24
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BG,2019,155.49
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BG,2020,148.72
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BG,2021,167.42
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),BG,2022,211.65
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CY,2015,4.96
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CY,2016,5.09
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CY,2017,5.04
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CY,2018,5.23
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CY,2019,5.57
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CY,2020,23.46
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CY,2021,10.17
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CY,2022,7.85
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CZ,2015,21218.79
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CZ,2016,21116.75
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CZ,2017,20805.06
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CZ,2018,21800.79
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CZ,2019,20685.15
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CZ,2020,31407.98
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CZ,2021,27683.95
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),CZ,2022,23041.21
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DE,2015,6315.48
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DE,2016,6202.89
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DE,2017,6185.68
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DE,2018,6253.68
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DE,2019,6146.29
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DE,2020,6284.41
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DE,2021,6309.02
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DE,2022,6083.07
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DK,2015,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DK,2016,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DK,2017,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DK,2018,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DK,2019,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DK,2020,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),DK,2021,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EE,2015,11.92
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EE,2016,11.66
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EE,2017,11.28
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EE,2018,10.85
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EE,2019,10.33
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EE,2020,10.68
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EE,2021,8.42
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EE,2022,2.25
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EL,2015,261.83
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EL,2016,281.85
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EL,2017,201.39
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EL,2018,216.76
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EL,2019,254.33
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EL,2020,327.63
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EL,2021,295.16
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),EL,2022,294.18
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),ES,2015,227.91
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),ES,2016,245.18
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),ES,2017,442.09
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),ES,2018,499.24
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),ES,2019,102.2
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),ES,2020,125.79
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),ES,2021,137.25
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),ES,2022,154.31
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FI,2015,318.83
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FI,2016,375.24
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FI,2017,338.93
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FI,2018,303.31
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FI,2019,277.86
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FI,2020,262.12
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FI,2021,220.92
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FI,2022,206.96
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FR,2015,1723.5
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FR,2016,1520.26
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FR,2017,1180.35
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FR,2018,922.64
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FR,2019,856.8
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FR,2020,2779.26
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FR,2021,761.33
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),FR,2022,661.99
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HR,2015,136.72
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HR,2016,132.97
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HR,2017,152.31
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HR,2018,180.61
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HR,2019,184.93
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HR,2020,202.06
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HR,2021,207.58
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HR,2022,205.03
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HU,2015,168545.21
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HU,2016,180312.98
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HU,2017,191094.06
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HU,2018,203307.3
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HU,2019,209483.07
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HU,2020,221850.71
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HU,2021,221084.61
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),HU,2022,218388.29
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IE,2015,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IE,2016,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IE,2017,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IE,2018,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IE,2019,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IE,2020,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IE,2021,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IE,2022,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IT,2015,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IT,2016,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IT,2017,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IT,2018,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IT,2019,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IT,2020,902.7
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IT,2021,16.84
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),IT,2022,13.35
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LT,2015,157.67
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LT,2016,171.78
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LT,2017,178.53
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LT,2018,192.89
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LT,2019,196.14
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LT,2020,198.66
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LT,2021,193.13
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LT,2022,179.75
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LU,2015,66.54
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LU,2016,73.83
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LU,2017,134.02
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LU,2018,173.35
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LU,2019,189.66
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LU,2020,204.73
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LU,2021,211.8
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LU,2022,234.06
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LV,2015,123.85
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LV,2016,144.4
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LV,2017,146.21
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LV,2018,143.21
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LV,2019,136.13
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LV,2020,141.99
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LV,2021,131.38
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),LV,2022,120.3
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),MT,2015,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),MT,2016,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),MT,2017,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),MT,2018,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),MT,2019,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),MT,2020,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),MT,2021,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),MT,2022,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),NL,2015,90.59
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),NL,2016,90.02
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),NL,2017,89.26
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),NL,2018,89.97
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),NL,2019,154.29
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),NL,2020,155.23
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),NL,2021,169.53
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),NL,2022,168.42
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PL,2015,7190.14
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PL,2016,8259.45
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PL,2017,8391.07
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PL,2018,8555.19
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PL,2019,8465.35
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PL,2020,8493.96
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PL,2021,8011.6
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PL,2022,7009.27
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PT,2015,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PT,2016,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PT,2017,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PT,2018,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PT,2019,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PT,2020,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PT,2021,0.0
Annual,TOTAL,Parental leave (periodic),All parents,Million NAC (2010 prices),PT,2022,0.0
